	asker	answer
6126	12623	13199
6127	12623	12894
6128	12623	11707
6129	12623	6247
6130	12623	12624
6131	12623	11192
6132	12623	1220
6133	82	12725
6134	82	766028
6135	82	59303
6136	82	61883
6137	82	57135
6138	82	37643
6139	82	4543133
6140	82	3243859
6141	82	411710
6142	82	83623
6143	82	115690
6144	82	103176
6145	82	6713
6146	82	10887260
6147	82	831721
6148	82	532616
6149	82	190271
6150	82	1052403
6151	82	2052085
6152	82	804385
6153	82	968969
6154	82	858343
6155	58244	984780
6156	58244	69083
6157	58244	164352
6158	58244	218589
6159	58244	6342185
6160	58244	2246488
6161	58244	1034897
6162	58244	4764619
6163	58244	854331
6164	58244	2319844
6165	58244	1112558
6166	58244	635195
6167	58244	2827259
6168	58244	179972
6169	58244	184882
6170	58244	943019
6171	58244	292233
6172	58244	121531
6173	58244	140176
6174	58244	32133
6175	58244	47550
6176	58244	96603
6177	58244	85940
6178	758093	1569
6179	758093	55847
6180	758093	57611
6181	758093	305285
6182	758093	5319580
6183	758093	1258525
6184	758093	2078975
6185	758093	3877076
6186	758093	53341
6187	5235	73794
6188	5235	1737192
6189	5235	5165530
6190	5235	5733
6191	5235	3121987
6192	5235	4750468
6193	5235	2924505
6194	5235	178019
6195	5235	73025
6196	5235	41661
6197	5235	407571
6198	5235	35092
6199	5235	17826
6200	5235	1942
6201	5235	14924
6202	5235	9443
6203	5235	13744
6204	1075043	107409
6205	1075043	563088
6206	1075043	1194402
6207	1075043	776448
6208	22562	6846
6209	22562	16076
6210	22562	27194
6211	22562	5834
6212	22562	925772
6213	22562	363140
6214	22562	68473
6215	22562	27498
6216	5975	13087
6217	5975	267
6218	5975	17826
6219	5975	148
6220	5975	107625
6221	5975	1181217
6222	1801	1
6223	1801	1199
6224	1801	4979
6225	1801	6564189
6226	1801	868121
6227	1801	12804
6228	1801	5822206
6229	1801	1315023
6230	1801	144400
6231	1801	117290
6232	1801	15716
6233	1801	69311
6234	1801	4172
6235	392	493
6236	392	3776
6237	392	1196
6238	392	1143
6239	392	2754
6240	392	7831
6241	392	1685
6242	392	68115
6243	392	56524
6244	392	16709
6245	392	88
6246	392	3856
6247	392	2684
6248	207752	219661
6249	207752	328848
6250	207752	356716
6251	207752	1903824
6252	207752	44269
6253	207752	337143
6254	803704	1608786
6255	803704	485098
6256	803704	1516656
6257	803704	803493
6258	803704	7588439
6259	803704	6086968
6260	803704	2192861
6261	803704	6495157
6262	803704	576139
6263	803704	105971
6264	26327	3040808
6265	26327	615
6266	26327	24472
6267	26327	11442984
6268	26327	1385845
6269	26327	852208
6270	26327	7782772
6271	26327	2651894
6272	26327	3494246
6273	26327	5255
6274	26327	5046577
6275	26327	812135
6276	26327	1310313
6277	26327	3951840
6278	26327	1054470
6279	26327	552183
6280	26327	1362379
6281	26327	1253082
6282	26327	652583
6283	26327	467339
6284	26327	268730
6285	26327	120521
6286	26327	24995
6287	503969	16940
6288	503969	1069200
6289	503969	432200
6290	172861	65358
6291	172861	23354
6292	172861	263693
6293	172861	24380
6294	172861	34211
6295	172861	863651
6296	172861	1159478
6297	172861	7404931
6298	172861	97890
6299	172861	484222
6300	172861	26931
6301	172861	2643737
6302	172861	295820
6303	172861	3139815
6304	172861	18049
6305	172861	218716
6306	172861	71141
6307	172861	5191793
6308	172861	463640
6309	172861	1822164
6310	172861	1449181
6311	1595	24874
6312	1595	373
6313	1595	1143
6314	1595	748
6315	1595	5314
6316	1595	1975282
6317	1595	936
6318	1595	1898
6319	1595	64329
6320	1595	206
6321	1595	414
6322	3092913	234288
6323	3092913	1460657
6324	3092913	1662973
6325	248994	23354
6326	248994	33518
6327	248994	1821692
6328	248994	51428
6329	248994	36388
6330	46928	22656
6331	46928	210758
6332	46928	3460291
6333	46928	321437
6334	46928	3040064
6335	46928	507793
6336	46928	547983
6337	3043	1037948
6338	3043	1361923
6339	3043	748
6340	3043	4200
6341	3043	20092
6342	3043	2688
6343	3043	960
6344	3043	24243
6345	3043	8440225
6346	3043	2841325
6347	3043	5725757
6348	3043	4109
6349	3043	1527469
6350	15328	24874
6351	15328	17091
6352	15328	275594
6353	15328	9004349
6354	15328	8137269
6355	15328	1173769
6356	15328	15484
6357	15328	17833
6358	15328	7154
6359	15328	16035
6360	356635	41956
6361	356635	5409
6362	356635	5418530
6363	356635	7850108
6364	356635	4102299
6365	356635	440704
6366	356635	106986
6367	356635	2455159
6368	16989	3312636
6369	16989	615
6370	16989	6531907
6371	16989	1830940
6372	16989	338071
6373	16989	28952
6374	16989	456518
6375	1367	98713
6376	1367	2111313
6377	1367	3509
6378	1367	1421218
6379	1367	214934
6380	21727	196526
6381	21727	2547
6382	21727	1569
6383	21727	1659
6384	21727	14033
6385	21727	3055
6386	21727	20686
6387	21727	1862
6388	21727	3509222
6389	21727	2530448
6390	21727	986
6391	21727	20715
6392	21727	1200
6393	21727	21245
6394	21727	7388
6395	21727	4570
6396	21727	7644
6397	21727	18248
6398	21727	2194
6399	21727	17917
6400	383	3312
6401	383	44540
6402	383	5668
6403	383	414
6404	383	1507941
6405	383	2583579
6406	383	8608146
6407	383	1845464
6408	383	1904153
6409	383	706866
6410	383	221683
6411	383	318411
6412	383	2719563
6413	383	4125994
6414	383	2078245
6415	383	613004
6416	383	1908
6417	383	1765067
6418	383	3464
6419	383	8985
6420	175216	48684
6421	175216	156142
6422	175216	2847
6423	175216	97890
6424	175216	3565879
6425	175216	453095
6426	175216	3930095
6427	386188	905
6428	386188	480700
6429	386188	314488
6430	386188	24472
6431	386188	6726592
6432	386188	582932
6433	386188	831219
6434	386188	598420
6435	386188	1077385
6436	386188	411632
6437	386188	1650277
6438	386188	940340
6439	386188	2262877
6440	386188	372770
6441	386188	757338
6442	97926	17174
6443	97926	2568336
6444	97926	5237614
6445	97926	1234855
6446	97926	27825
6447	48082	14033
6448	48082	18821
6449	48082	1678652
6450	48082	1529033
6451	48082	423430
6452	48082	373126
6453	48082	3347
6454	48082	90764
6455	48082	108847
6456	55408	58508
6457	55408	66591
6458	55408	5073389
6459	55408	5581045
6460	55408	2502983
6461	55408	161735
6462	55408	3337333
6463	55408	163495
6464	55408	1785552
6465	55408	331982
6466	55408	1046374
6467	55408	187996
6468	55408	2807079
6469	55408	1088080
6470	55408	210764
6471	55408	531098
6472	144140	591656
6473	144140	9044084
6474	144140	169640
6475	144140	1060656
6476	144140	2151251
6477	144140	191647
6478	144140	3852812
6479	144140	837880
6480	144140	104344
6481	1449432	3073272
6482	1449432	146077
6483	1449432	304832
6484	1449432	1160036
6485	1449432	5017283
6486	1449432	4544
6487	1449432	5571509
6488	1449432	2780791
6489	1449432	10868496
6490	1449432	9721883
6491	1449432	4865117
6492	1449432	2442871
6493	1449432	3174969
6494	1449432	3891879
6495	1449432	1633757
6496	1449432	3007071
6497	1449432	1570662
6498	1449432	1379506
6499	1449432	7027191
6500	1449432	2534378
6501	1449432	4032333
6502	1449432	3258037
6503	1449432	191148
6504	1449432	2903196
6505	1449432	1773972
6506	1449432	1211805
6507	1449432	755725
6508	1449432	2569314
6509	1449432	4404269
6510	1449432	922713
6511	1449432	1171842
6512	1449432	1062074
6513	1449432	554002
6514	1449432	924188
6515	1449432	994269
6516	1449432	2576954
6517	1449432	625594
6518	4790	3043
6519	4790	3146
6520	4790	17028
6521	4790	986
6522	4790	3631
6523	4790	343
6524	4790	958953
6525	5369	440502
6526	5369	30366
6527	5369	71249
6528	5369	266804
6529	5369	1051573
6530	909181	756246
6531	909181	81595
6532	909181	1367159
6533	909181	1639347
6534	909181	48348
6535	909181	10965210
6536	909181	1667230
6537	909181	1057961
6538	909181	1748716
6539	909181	2834300
6540	909181	2029835
6541	909181	2776571
6542	909181	5412017
6543	909181	446066
6544	909181	3769790
6545	909181	6752288
6546	909181	79648
6547	909181	175073
6548	909181	5620296
6549	909181	3780097
6550	909181	3329656
6551	909181	1531606
6552	909181	6060894
6553	909181	2206602
6554	909181	1412517
6555	909181	5267712
6556	909181	147070
6557	909181	1173555
6558	909181	1226450
6559	909181	573766
6560	909181	1194745
6561	22858	1248177
6562	22858	86473
6563	22858	36388
6564	22858	51326
6565	22858	125740
6566	22858	64290
6567	22858	111934
6568	571783	11182
6569	571783	1481690
6570	2214609	447156
6571	2214609	857512
6572	2214609	93394
6573	2214609	1077385
6574	2214609	911465
6575	2214609	6284863
6576	2214609	3902893
6577	2214609	1468295
6578	2214609	117362
6579	2214609	1340755
6580	1753728	929902
6581	1753728	1549918
6582	1753728	1870803
6583	1753728	4404269
6584	1753728	1998051
6585	1753728	9674093
6586	1753728	3530286
6587	1753728	5855884
6588	1753728	2559126
6589	1753728	8293191
6590	1753728	1767482
6591	1753728	5374333
6592	1753728	10134962
6593	1753728	5125240
6594	1753728	4991579
6595	1753728	2721388
6596	1753728	1298503
6597	1753728	3208697
6598	198249	263693
6599	198249	452845
6600	198249	709537
6601	198249	105570
6602	198249	64334
6603	198249	60761
6604	198249	11299918
6605	198249	5835628
6606	198249	4853561
6607	198249	3023288
6608	198249	82320
6609	1191261	3467532
6610	1191261	1677285
6611	1191261	682105
6612	1191261	7108481
6613	1191261	6887101
6614	1191261	6709132
6615	1191261	893099
6616	1191261	5394070
6617	1191261	2668045
6618	1191261	454824
6619	1191261	1350324
6620	1191261	806255
6621	630973	3380497
6622	630973	255243
6623	630973	1429301
6624	630973	187061
6625	630973	7007438
6626	630973	2515392
6627	630973	70149
6628	39648	22656
6629	39648	23354
6630	39648	901946
6631	39648	139042
6632	39648	328848
6633	39648	1326370
6634	39648	2557128
6635	39648	3590863
6636	39648	4784579
6637	39648	2086345
6638	39648	2082401
6639	39648	703178
6640	39648	149265
6641	39648	47001
6642	772987	3850405
6643	772987	436341
6644	772987	696627
6645	772987	6845045
6646	772987	1915880
6647	772987	280222
6648	772987	44743
6649	34715	23283
6650	34715	1424244
6651	34715	11269309
6652	34715	774574
6653	34715	1555496
6654	34715	3175384
6655	34715	3862819
6656	310001	590021
6657	310001	4222871
6658	310001	982639
6659	310001	325887
6660	310001	306651
6661	310001	2394837
6662	310001	6702114
6663	310001	7556646
6664	310001	1514111
6665	310001	5290811
6666	310001	4671754
6667	310001	4255511
6668	310001	550774
6669	310001	1482814
6670	310001	2667818
6671	310001	2126731
6672	310001	4340692
6673	310001	2543598
6674	310001	212793
6675	310001	779666
6676	310001	798208
6677	310001	233653
6678	310001	2435679
6679	310001	636189
6680	310001	36026
6681	310001	1105151
6682	310001	34942
6683	310001	224370
6684	310001	1132164
6685	310001	271703
6686	310001	631374
6687	310001	275273
6688	310001	132474
6689	310001	291999
6690	72491	3043
6691	72491	69083
6692	72491	1968
6693	72491	101719
6694	72491	1625208
6695	72491	2797289
6696	72491	1456887
6697	72491	533958
6698	72491	1154
6699	72491	72109
6700	1443363	22656
6701	1443363	1196
6702	1443363	17516
6703	1443363	1790
6704	1443363	32632
6705	1443363	1220
6706	1443363	6086968
6707	1443363	6296435
6708	1443363	6357360
6709	1443363	1802699
6710	1443363	32771
6711	202919	153390
6712	202919	67392
6713	202919	66372
6714	202919	52080
6715	202919	175611
6716	202919	16132
6717	202919	275990
6718	202919	159270
6719	202919	51851
6720	202919	242940
6721	279911	120
6722	279911	233581
6723	279911	5694646
6724	279911	275807
6725	279911	84167
6726	2936	1796
6727	2936	3848
6728	2936	6508
6729	2936	88409
6730	2936	1432
6731	2936	16881
6732	2936	16982
6733	2936	2399475
6734	2936	14349
6735	2936	2026276
6736	2936	504325
6737	2936	80779
6738	2936	62130
6739	2936	4725
6740	20126	6461
6741	20126	23354
6742	20126	33708
6743	20126	193050
6744	20126	161735
6745	20126	5974965
6746	20126	7794769
6747	20126	629472
6748	20126	8770000
6749	20126	8817802
6750	20126	3857885
6751	20126	8660639
6752	20126	3297761
6753	20126	5090579
6754	20126	2636752
6755	20126	67006
6756	20126	69313
6757	20126	76031
6758	155077	17034
6759	155077	78162
6760	155077	196020
6761	155077	264607
